Vehicle Type,Fuel Type,Engine Size,Age of Vehicle,Temperature,Humidity,Air Pressure,CO2 Emissions,NOx Emissions,NOx_AQI,AQI_Category
Car,Hybrid,1.645791535,13,4.192139063,89.4437798,997.2681612,384.0735686,0.621879478,59.7219444,Moderate
Truck,Petrol,5.24259911,0,27.15658479,39.69076666,1033.485202,402.85779,0.821481435,80.98389199,Moderate
Truck,Diesel,4.371192537,5,34.27961686,38.2511827,951.0621505,116.296114,0.179004494,16.88721642,Good
Car,Diesel,3.504429953,20,-3.757406147,81.00040758,960.2606429,282.8955323,1.808582304,116.1083139,Unhealthy for Sensitive Groups
Motorcycle,Petrol,5.117301002,26,19.29661141,0.93547892,1030.933612,198.6170665,0.23711173,22.36903113,Good
Motorcycle,Petrol,2.980096096,5,20.59231543,45.11122854,1002.515193,206.823912,1.106413859,102.824046,Unhealthy for Sensitive Groups
Motorcycle,Electric,1.808768572,2,3.619255115,71.43200661,1016.226698,79.6125119,0.517215556,48.79392038,Good
Bus,Electric,2.281233918,9,-8.87427202,84.86864637,1024.505183,475.6268667,0.152232317,14.36153934,Good
Motorcycle,Diesel,3.426852895,11,2.835147324,88.52088539,980.0207965,472.8647344,0.650781879,62.80067842,Moderate
Motorcycle,Hybrid,3.562920122,9,19.23673036,46.56801688,979.7875388,233.7427022,1.361692947,107.6536503,Unhealthy for Sensitive Groups
Truck,Electric,4.989020297,21,-0.177864379,84.7707557,976.3955742,434.4932381,0.269420492,25.41702755,Good
Motorcycle,Petrol,4.915034163,1,4.36725898,3.576176068,966.7254732,198.5491317,1.717506456,114.3852573,Unhealthy for Sensitive Groups
Motorcycle,Electric,3.823106097,23,25.396123,30.54255554,980.4743808,301.7376187,1.414386064,108.6505472,Unhealthy for Sensitive Groups
Bus,Hybrid,4.860084514,27,9.915779579,1.049830252,1045.283034,385.0723752,0.210982422,19.90400208,Good
Car,Petrol,1.797221983,21,-6.728730654,16.55253734,958.5976273,285.3788498,0.867300594,85.86462849,Moderate
Bus,Electric,1.060335541,12,9.958294211,72.47312715,974.0636121,123.7139224,1.636581763,112.8542496,Unhealthy for Sensitive Groups
Truck,Diesel,5.342895878,15,39.98844824,0.442415955,981.8017422,220.5659231,1.870715261,117.2838022,Unhealthy for Sensitive Groups
Motorcycle,Electric,1.192883368,12,3.052576942,52.3055495,965.381597,391.7765886,1.294963087,106.3911935,Unhealthy for Sensitive Groups
Truck,Electric,2.082779835,3,3.262826423,41.3986151,957.7401576,401.3884349,1.394124388,108.2672182,Unhealthy for Sensitive Groups
Truck,Petrol,4.415658538,3,-1.505679267,12.28707906,966.1857836,202.0607946,1.765729455,115.2975843,Unhealthy for Sensitive Groups
Bus,Petrol,2.929129276,29,3.581869135,68.56342839,1002.779905,293.2140029,0.963512907,96.1133314,Moderate
Car,Hybrid,5.356832644,10,18.73766517,69.31238648,1009.675249,143.2031206,1.4438759,109.208463,Unhealthy for Sensitive Groups
Motorcycle,Petrol,2.349494932,22,38.2301066,72.63485415,971.5255644,162.9877604,1.197629893,104.5497547,Unhealthy for Sensitive Groups
Bus,Hybrid,0.861731003,13,20.38476361,76.53075502,1000.38038,115.1650815,1.42052125,108.7666182,Unhealthy for Sensitive Groups
Truck,Diesel,2.363409331,2,10.49237961,31.49919169,950.6229589,247.0651038,1.77647938,115.5009612,Unhealthy for Sensitive Groups
Truck,Diesel,3.805990256,26,9.481681454,99.4129289,1010.20186,373.9483421,1.60077462,112.1768171,Unhealthy for Sensitive Groups
Car,Electric,2.754879552,18,-8.788705769,7.295373958,950.130468,445.633777,0.34213198,32.27660189,Good
Bus,Petrol,3.58133833,21,-9.87288489,64.76953676,1014.277665,295.114609,1.870784208,117.2851066,Unhealthy for Sensitive Groups
Motorcycle,Electric,5.358310218,24,29.85967735,97.07750973,998.3321238,343.4157842,0.194985006,18.39481189,Good
Truck,Petrol,5.544922282,0,14.50803313,22.43104615,960.9274054,170.0700119,1.537681334,110.9831604,Unhealthy for Sensitive Groups
Motorcycle,Electric,2.183065136,4,-8.339529348,27.81249284,958.8404658,140.9282074,0.642181359,61.88453607,Moderate
Truck,Diesel,3.203130461,16,4.30135224,57.59774383,950.6890044,228.0672506,1.581734445,111.8165976,Unhealthy for Sensitive Groups
Car,Petrol,3.655548879,0,7.834094194,78.12575969,1005.164485,301.5091772,0.127980297,12.07361292,Good
Bus,Diesel,5.735384776,18,29.1644445,32.89469829,1030.654938,65.10282293,0.519144989,48.97594236,Good
Bus,Diesel,5.99281006,18,11.71933516,83.67751636,1035.654375,91.44564541,0.25189439,23.7636217,Good
Car,Hybrid,2.024117694,3,29.46500874,24.10437863,1006.92373,333.8465052,1.529721556,110.83257,Unhealthy for Sensitive Groups
Car,Diesel,4.580295331,18,21.68670254,87.43666853,1038.716781,139.6894066,0.468677233,44.2148333,Good
Truck,Hybrid,2.765761524,5,-8.343189679,25.29531241,1036.197952,254.0112922,1.862527088,117.1288909,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,0.842162624,27,38.4344352,61.74351557,1019.822263,471.4321148,0.880872809,87.31036444,Moderate
Bus,Hybrid,0.848113117,14,-0.928348166,35.77912131,986.3083081,438.1723822,1.466750264,109.6412212,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,3.194943239,3,3.780978085,32.18261124,1032.71923,78.66719677,1.667353434,113.4364163,Unhealthy for Sensitive Groups
Motorcycle,Electric,3.339341548,23,30.46470143,35.39955694,989.1676494,76.41858316,1.910978463,118.0455385,Unhealthy for Sensitive Groups
Car,Hybrid,0.917362422,0,-0.508006796,49.92014145,990.3264444,115.3621016,0.977172491,97.56837404,Moderate
Car,Hybrid,4.372022567,23,10.05438919,84.50485866,1017.807507,102.3818713,1.37505512,107.9064482,Unhealthy for Sensitive Groups
Truck,Electric,2.328817621,26,33.24956091,75.9318236,1042.791868,164.2170871,0.792144606,77.85888194,Moderate
Truck,Hybrid,3.711444128,16,21.86361381,44.93408863,1000.001978,217.4300778,0.638734146,61.51733294,Moderate
Car,Hybrid,2.36477918,10,5.104029974,28.21602894,967.7211564,87.32412864,1.404988598,108.4727573,Unhealthy for Sensitive Groups
Car,Electric,1.669098437,16,22.20248608,85.4300981,964.2453203,257.2343737,0.868026515,85.94195486,Moderate
Truck,Hybrid,2.917303441,22,30.63122378,87.01850119,980.2238459,288.4211607,1.187623336,104.3604415,Unhealthy for Sensitive Groups
Bus,Diesel,2.007821497,0,10.19446413,45.36763006,995.7654568,347.7179308,0.477313744,45.02959849,Good
Bus,Electric,3.58096508,8,18.58373422,69.58458583,979.7662345,232.8526196,1.458022037,109.4760926,Unhealthy for Sensitive Groups
Truck,Hybrid,1.833908357,13,39.39638424,36.92635639,1021.191784,183.1526403,1.94184434,118.6294875,Unhealthy for Sensitive Groups
Bus,Diesel,3.443711079,14,38.22814215,14.90976805,1004.265207,339.4308467,1.121869606,103.116452,Unhealthy for Sensitive Groups
Bus,Electric,1.618368277,23,15.4518656,32.14829028,990.6731475,460.0382768,1.088066366,102.4769312,Unhealthy for Sensitive Groups
Motorcycle,Diesel,4.289068489,28,-5.192937174,68.20843186,971.3404961,228.4210721,1.72315263,114.4920768,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,4.720475959,0,25.03410444,76.94096635,1010.541489,182.0466,0.387962976,36.60028075,Good
Car,Hybrid,1.374050018,1,3.431039354,85.16553931,1017.410018,372.9737646,0.847600229,83.76611135,Moderate
Motorcycle,Hybrid,3.232572543,17,23.47374641,1.771270008,1028.417068,444.7733557,0.430093168,40.57482717,Good
Bus,Diesel,1.168532843,17,7.587779911,48.64061292,1049.084643,481.9107261,1.138152277,103.4245025,Unhealthy for Sensitive Groups
Car,Petrol,3.910548717,5,25.93792192,27.39221103,973.1328554,149.0656406,1.271088009,105.9395029,Unhealthy for Sensitive Groups
Bus,Petrol,2.174902349,19,8.366127914,68.3959514,951.5111878,186.2475481,1.836501525,116.6365153,Unhealthy for Sensitive Groups
Truck,Diesel,3.543647176,7,37.05976387,24.53313354,1000.044442,457.6373821,1.678681224,113.6507259,Unhealthy for Sensitive Groups
Bus,Diesel,3.490797249,0,-3.166356377,56.62802067,1042.400488,171.4957564,1.3283014,107.0219184,Unhealthy for Sensitive Groups
Car,Hybrid,5.6066426,14,-6.579758144,71.19626525,974.8761295,205.5187237,1.57188104,111.6301818,Unhealthy for Sensitive Groups
Truck,Petrol,3.655232757,9,29.05995486,77.00649196,1025.587517,337.7574871,1.294480618,106.3820657,Unhealthy for Sensitive Groups
Car,Electric,3.831592095,29,10.06629801,26.94682903,981.9511045,305.661841,1.184707178,104.3052709,Unhealthy for Sensitive Groups
Truck,Electric,2.888596254,3,13.2787795,8.783214645,989.1200076,445.033278,0.190689563,17.98958142,Good
Truck,Petrol,5.735213937,9,36.69086301,21.87133675,1044.772536,325.3318603,0.146330183,13.80473425,Good
Bus,Electric,4.841366729,10,19.4960359,59.91314137,996.1017856,269.9959018,1.719150359,114.4163581,Unhealthy for Sensitive Groups
Bus,Hybrid,2.28410751,4,23.00853241,4.044918563,1022.532218,83.27635299,0.635686388,61.19268046,Moderate
Car,Diesel,5.189889846,8,-9.02670368,15.88619348,1004.985448,488.7618804,0.766743933,75.15315808,Moderate
Truck,Petrol,3.048461073,4,23.52572036,99.54747276,1026.390537,240.0422144,0.953797509,95.07843031,Moderate
Car,Hybrid,5.109069146,28,9.417646797,38.23314366,981.7365522,307.6608676,0.180591532,17.03693698,Good
Motorcycle,Diesel,5.079017955,10,13.01072313,49.65262744,1037.689479,275.9129238,1.927029032,118.3491979,Unhealthy for Sensitive Groups
Bus,Diesel,1.782124971,2,30.40250595,1.100716259,1004.89224,382.0845163,0.295710337,27.8972016,Good
Truck,Petrol,4.445933883,26,16.18967963,59.19077917,980.9160899,340.9029909,1.939570006,118.5864596,Unhealthy for Sensitive Groups
Car,Hybrid,2.31134344,3,39.34354048,32.52986844,953.8198692,204.2017062,1.444982894,109.2294061,Unhealthy for Sensitive Groups
Car,Hybrid,2.346961884,9,29.84055644,53.01932295,951.3208284,284.0192747,1.891825301,117.6831814,Unhealthy for Sensitive Groups
Truck,Hybrid,2.34101,6,26.42957741,52.61183434,985.3366436,421.7168677,0.199317892,18.80357472,Good
Bus,Diesel,4.572954887,0,19.43433286,96.74574492,971.5700436,335.0549775,0.95014931,94.6898178,Moderate
Truck,Petrol,1.995095417,26,10.61983609,26.82569985,955.2678984,479.5648385,1.910217633,118.0311444,Unhealthy for Sensitive Groups
Bus,Petrol,0.804710343,5,-7.356383318,57.04329205,1005.284627,389.2749775,1.328236432,107.0206893,Unhealthy for Sensitive Groups
Car,Diesel,4.519231638,7,-9.075204628,38.15525964,1048.878904,268.3354139,1.138921502,103.4390554,Unhealthy for Sensitive Groups
Car,Petrol,1.690160668,16,-7.662061674,42.199981,992.2326706,413.1548048,1.375952281,107.9234215,Unhealthy for Sensitive Groups
Truck,Petrol,1.343308456,23,37.9418192,5.555906258,1005.211293,248.9856038,0.45389739,42.82050849,Good
Motorcycle,Hybrid,2.035083827,6,6.160605743,68.84530127,971.9804086,145.9351446,1.517301398,110.597594,Unhealthy for Sensitive Groups
Motorcycle,Petrol,2.775482716,0,25.03047412,19.52854079,970.4916612,333.3691306,0.623827419,59.92944246,Moderate
Car,Petrol,3.274712903,8,19.71573022,46.84889103,982.8373455,209.2525337,0.63518832,61.13962539,Moderate
Truck,Hybrid,1.031764212,10,18.58338547,43.42696345,1033.50516,61.18818513,1.235123119,105.259086,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,5.84698133,18,18.96207819,46.81411164,1046.057634,146.3336261,0.140089896,13.21602792,Good
Motorcycle,Electric,4.523527878,1,5.114791169,37.5545996,1023.972523,125.1853344,0.202669207,19.11973651,Good
Car,Hybrid,2.48060914,22,34.32662727,24.23854147,952.0556284,407.689527,0.130118067,12.27528934,Good
Car,Diesel,2.457225738,10,35.96031134,44.87140529,993.8413257,377.021679,1.556888557,111.3465403,Unhealthy for Sensitive Groups
Truck,Hybrid,3.132421257,2,22.22628926,4.621952497,992.0702372,326.5358308,0.15113081,14.25762358,Good
Car,Electric,4.056473078,16,33.19746105,24.23225525,1043.52003,470.4487721,0.281865331,26.59106896,Good
Truck,Petrol,1.561139946,9,-7.000949154,78.48483716,1024.556826,130.1490535,1.252552274,105.5888268,Unhealthy for Sensitive Groups
Motorcycle,Electric,1.782435032,28,-4.980437462,84.28203882,1021.439073,123.4379127,1.002346268,300,Very Unhealthy
Bus,Hybrid,5.269059831,2,17.95331123,71.53093382,1006.477609,459.0877169,0.795492295,78.2154836,Moderate
Motorcycle,Hybrid,2.132525604,21,32.32535204,63.2564031,1014.583485,341.0999853,0.775690325,76.10614332,Moderate
Motorcycle,Diesel,2.777013989,2,5.771470059,81.12657593,1019.860873,300.9205433,1.733101599,114.6803005,Unhealthy for Sensitive Groups
Motorcycle,Diesel,5.330613625,20,17.40279581,12.78309246,1005.255579,382.9521723,0.247950322,23.39153981,Good
Truck,Electric,4.248368713,24,-9.501973426,52.5254138,1034.482843,176.7520902,1.859650202,117.0744633,Unhealthy for Sensitive Groups
Motorcycle,Electric,2.576901773,6,39.33150061,11.63156498,953.6894636,317.6978467,0.547920381,51.84369276,Moderate
Car,Petrol,4.355237638,1,28.34904342,77.78660751,1044.138113,242.1045397,1.026626606,101.3145574,Unhealthy for Sensitive Groups
Car,Electric,0.90235272,0,8.070957326,52.05563854,1027.35877,188.1375937,1.918317243,118.1843803,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,4.625341832,6,39.15064153,81.00248852,1002.896183,444.3402266,1.313762993,106.7468674,Unhealthy for Sensitive Groups
Truck,Diesel,3.332483411,19,-5.378600535,79.90634251,1036.032805,122.2977953,0.577431248,54.98724163,Moderate
Car,Petrol,5.028547166,10,13.20878827,46.62123768,1032.798056,58.04919878,1.966484643,119.0956554,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,5.76411579,22,-7.05743575,49.68742948,991.9390253,211.5965689,1.647612545,113.06294,Unhealthy for Sensitive Groups
Truck,Petrol,5.614100457,5,6.748251075,2.82674952,1033.981618,139.2820592,0.696810524,67.70372973,Moderate
Motorcycle,Hybrid,5.528178226,22,0.968208992,52.35132904,968.8338062,414.9630271,1.238435874,105.3217598,Unhealthy for Sensitive Groups
Bus,Petrol,3.463283771,3,5.827542659,67.74647761,996.92017,106.9853885,1.156768936,103.7767096,Unhealthy for Sensitive Groups
Truck,Hybrid,2.672738994,18,37.3704658,23.36556976,973.2278327,471.8699993,1.271619141,105.9495513,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,3.218183689,27,11.35934984,98.65271705,962.4398211,125.3918949,0.332600862,31.37743981,Good
Motorcycle,Petrol,4.387459217,20,6.243040563,97.48288739,1039.460296,450.1663063,1.326419437,106.9863137,Unhealthy for Sensitive Groups
Bus,Electric,5.39678844,18,22.038619,28.28305948,986.6946765,125.7697963,0.506873191,47.81822557,Good
Bus,Diesel,1.876328776,13,24.16845955,71.29732565,1018.438347,71.57248036,0.706684593,68.75553273,Moderate
Car,Petrol,5.574604424,2,39.18844332,3.000166816,987.5098706,269.5314293,1.13625173,103.3885462,Unhealthy for Sensitive Groups
Truck,Petrol,5.038937206,3,17.30288861,66.57527108,1004.412276,210.3658568,0.504736244,47.61662679,Good
Car,Petrol,5.890051279,7,27.62818219,62.40164876,984.8041916,319.0261021,1.795182034,115.8547952,Unhealthy for Sensitive Groups
Car,Diesel,5.377309221,17,9.108250963,82.21596595,1024.272668,338.3239887,0.893366682,88.64123352,Moderate
Motorcycle,Hybrid,2.255674114,3,-1.448367688,30.43650809,1028.646356,470.4708602,0.414404263,39.09474179,Good
Motorcycle,Hybrid,1.350970739,10,11.49177147,87.80101528,993.0532621,478.723051,0.215542323,20.33418142,Good
Bus,Hybrid,1.383653574,15,10.93879193,85.79750271,1035.961323,272.7391777,1.584738143,111.8734243,Unhealthy for Sensitive Groups
Car,Electric,2.314361257,2,11.03067458,66.96029603,985.5303687,143.9003536,1.673777593,113.5579545,Unhealthy for Sensitive Groups
Car,Hybrid,3.993755365,6,24.771038,47.2334869,1026.246082,161.2704731,0.252015585,23.77505519,Good
Motorcycle,Diesel,4.982465696,1,10.29711556,61.84012415,1015.006377,94.86274094,1.130994574,103.2890865,Unhealthy for Sensitive Groups
Car,Diesel,5.476101596,0,37.70813647,72.9958769,995.5981035,175.9428575,1.341249355,107.2668797,Unhealthy for Sensitive Groups
Car,Petrol,4.043517599,25,39.13748412,97.52513897,1038.891797,460.1242646,1.825720714,116.432554,Unhealthy for Sensitive Groups
Car,Hybrid,0.829282826,0,16.16807147,12.17281912,1007.225338,214.0709582,0.191702564,18.08514755,Good
Motorcycle,Hybrid,1.768847238,5,17.92220046,31.30727809,1034.018256,333.2842757,0.76031036,74.4678427,Moderate
Motorcycle,Electric,1.31857626,18,10.38131859,78.07163132,1023.333411,491.5595051,0.326854053,30.83528802,Good
Motorcycle,Diesel,2.689287273,6,7.779679084,40.91800224,1003.257421,98.03133915,0.91441374,90.88320274,Moderate
Truck,Petrol,3.407025167,23,39.2663268,67.24799715,982.6420317,398.9200305,0.807106477,79.45264646,Moderate
Motorcycle,Electric,1.025665329,4,-7.967156566,13.31179743,1045.11367,364.8606795,1.231153174,105.183979,Unhealthy for Sensitive Groups
Car,Electric,2.612085474,20,10.50431164,70.91616037,955.6745922,418.5680527,1.382756421,108.0521485,Unhealthy for Sensitive Groups
Bus,Electric,1.731734308,27,-2.432980641,67.40638187,1039.448625,111.72625,1.932599383,118.4545829,Unhealthy for Sensitive Groups
Truck,Diesel,4.164764865,17,26.31401342,58.58200668,1000.639296,275.8013231,0.409429084,38.62538528,Good
Bus,Electric,3.21421632,23,-0.277716168,76.52379652,1024.874108,334.4003722,1.618512405,112.5123969,Unhealthy for Sensitive Groups
Motorcycle,Petrol,3.375651764,25,34.23228642,88.01122325,983.4131542,392.0377318,1.70749027,114.1957619,Unhealthy for Sensitive Groups
Motorcycle,Diesel,3.023997298,12,8.723898816,82.93026069,988.4209724,370.6844673,1.173634639,104.0957905,Unhealthy for Sensitive Groups
Bus,Petrol,5.771302495,0,35.85743664,12.75740955,969.0750945,306.934878,1.59679191,112.1014686,Unhealthy for Sensitive Groups
Bus,Petrol,1.916622651,9,39.3281265,74.43933706,1045.434076,261.1255172,0.764322414,74.89521367,Moderate
Bus,Diesel,3.486654151,8,28.55857069,44.97644411,954.3299049,473.771908,0.165826507,15.64401009,Good
Truck,Hybrid,4.627290315,16,21.15790246,33.38818185,988.6830103,131.8016674,0.386318423,36.44513425,Good
Motorcycle,Electric,3.695590948,0,-2.504916765,87.96495858,983.4700885,141.95343,0.418096149,39.44303292,Good
Bus,Diesel,5.630908606,0,36.65301681,55.96132347,1031.307697,99.98288502,1.763184585,115.2494381,Unhealthy for Sensitive Groups
Car,Hybrid,2.765435449,6,28.84333285,50.1234732,1000.15895,100.7023823,1.919997326,118.2161656,Unhealthy for Sensitive Groups
Bus,Petrol,3.21111419,3,4.402288937,78.45993526,966.9104147,443.069837,0.864974897,85.6168912,Moderate
Truck,Diesel,1.260316039,27,13.42509672,55.3308546,1000.901277,322.9358006,1.347003744,107.3757465,Unhealthy for Sensitive Groups
Car,Petrol,3.966795377,22,-6.616749705,85.80075853,973.6016466,470.7911394,0.676364517,65.52578551,Moderate
Motorcycle,Electric,2.298702236,20,22.95001612,10.29009536,951.7113125,449.0892805,0.946590891,94.31076882,Moderate
Truck,Diesel,1.633607005,11,-3.736766565,77.61330644,1004.454504,185.2315307,1.279290326,106.0946818,Unhealthy for Sensitive Groups
Car,Diesel,3.631562723,15,22.57656424,16.383459,986.0407721,338.5932145,1.72674897,114.5601156,Unhealthy for Sensitive Groups
Car,Hybrid,3.56801337,13,23.57768307,22.52313454,973.8888822,220.746971,0.910878559,90.50662911,Moderate
Car,Diesel,1.194532534,22,6.231452593,17.94515208,967.2238057,444.2793943,1.428096462,108.9099331,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,4.430720358,9,37.43313395,23.8421352,995.3693532,380.4131609,0.572613155,54.47400999,Moderate
Truck,Electric,4.043615391,13,28.94812529,73.18306967,1036.962083,105.5665537,0.724319209,70.6340027,Moderate
Bus,Diesel,1.78288987,6,14.83668275,65.53317123,1025.812929,163.9797542,0.517022621,48.77571896,Good
Truck,Petrol,3.241061283,3,35.92845936,22.97812945,950.4629948,345.910481,1.743586867,114.8786705,Unhealthy for Sensitive Groups
Bus,Diesel,4.545679166,1,32.7921632,27.01749368,1023.115015,160.7604809,0.325131559,30.67278858,Good
Car,Diesel,3.553065851,23,24.61091129,9.929411261,957.2722079,290.3174112,1.562956278,111.461335,Unhealthy for Sensitive Groups
Car,Electric,2.856543196,17,-2.351734282,41.44355222,1004.800137,159.9141638,1.30055269,106.4969428,Unhealthy for Sensitive Groups
Car,Hybrid,2.476159982,15,14.85369628,37.85851631,1028.00464,357.1369253,1.335000161,107.1486517,Unhealthy for Sensitive Groups
Car,Electric,3.974048107,8,33.22114363,14.58157913,995.329154,83.75699257,1.766185677,115.3062155,Unhealthy for Sensitive Groups
Bus,Petrol,5.683365231,4,20.44457734,83.46250409,987.669549,374.5515082,1.108535866,102.8641921,Unhealthy for Sensitive Groups
Motorcycle,Petrol,4.29307317,8,17.27557224,85.25950487,1043.947309,201.6537037,0.24409139,23.02748962,Good
Motorcycle,Diesel,1.188678699,24,37.76121001,10.90468015,952.9266138,254.0845221,1.869140459,117.2540087,Unhealthy for Sensitive Groups
Bus,Petrol,3.195561862,29,-9.172596731,26.63659533,960.5974709,267.6095278,0.741011265,72.41206953,Moderate
Car,Diesel,5.432285484,7,-9.397680753,73.60890009,1037.032829,137.4696234,0.156569945,14.77074953,Good
Motorcycle,Electric,1.291204614,23,34.64102601,86.99666913,1038.623751,473.9716047,1.113008409,102.9488077,Unhealthy for Sensitive Groups
Truck,Petrol,5.942153703,19,-8.073139249,7.167298857,987.2732223,50.07332122,0.781034334,76.67539645,Moderate
Truck,Hybrid,5.735160847,15,6.627185685,90.23703219,1004.019698,217.7366029,1.832355576,116.5580785,Unhealthy for Sensitive Groups
Bus,Petrol,1.2070273,29,36.20127409,6.163715474,966.4395944,107.8386444,1.070332977,102.1414347,Unhealthy for Sensitive Groups
Bus,Hybrid,5.653749266,19,24.55762969,63.37839594,1038.427944,211.9660923,0.201418893,19.00178236,Good
Car,Hybrid,2.688289469,29,22.40794529,2.207513533,996.9063695,96.77608559,0.55232395,52.31276859,Moderate
Car,Petrol,5.192487669,17,22.84991576,92.82650217,1006.408823,220.4180437,0.524032133,49.43699368,Good
Car,Electric,2.975593356,3,5.882148942,35.36906494,961.8060029,137.2457735,1.551727568,111.2488999,Unhealthy for Sensitive Groups
Truck,Petrol,3.092446586,15,16.52667955,64.88030754,1011.482251,299.2032499,0.225143623,21.23996443,Good
Bus,Petrol,4.098064073,3,21.4986532,18.46221991,1019.582512,55.38078056,0.718426369,70.00628713,Moderate
Motorcycle,Hybrid,4.82728258,5,5.285766285,32.1255416,979.471806,277.7439969,1.374436033,107.8947358,Unhealthy for Sensitive Groups
Truck,Petrol,0.975703585,2,29.76819579,74.72984822,1039.614725,177.2431524,1.265416212,105.8321986,Unhealthy for Sensitive Groups
Bus,Petrol,3.884411177,17,6.087417938,97.29958867,970.3904856,194.6562828,1.33047009,107.0629476,Unhealthy for Sensitive Groups
Car,Hybrid,1.771011569,14,-6.427792325,99.20532906,1039.738127,209.6064266,1.162791607,103.890652,Unhealthy for Sensitive Groups
Truck,Diesel,2.598937493,7,0.072728689,80.96795161,1020.334419,343.7241959,0.433859722,40.93016245,Good
Truck,Electric,2.609437064,17,10.42052092,84.71930397,1033.085082,390.9975508,1.381229802,108.0232665,Unhealthy for Sensitive Groups
Bus,Petrol,3.239113769,23,35.40279441,96.94038601,1019.908768,198.3669819,1.906799496,117.966477,Unhealthy for Sensitive Groups
Truck,Petrol,2.537509342,22,10.78808459,4.031668977,992.8423291,466.2463493,0.178083131,16.80029538,Good
Truck,Hybrid,1.358277816,2,-5.509809921,17.0150447,983.1573478,385.8066294,0.787484346,77.36246294,Moderate
Motorcycle,Hybrid,1.55726944,5,-0.177161668,5.267777852,1023.407306,231.7268243,0.654012442,63.1448036,Moderate
Motorcycle,Diesel,0.973877525,21,17.22337432,50.11611533,979.8163873,94.01151296,0.381429241,35.98389066,Good
Car,Petrol,3.245295244,25,-1.117199765,95.8489245,956.1856949,302.1530355,0.602387145,57.64558718,Moderate
Car,Electric,5.763128013,29,-6.802269392,58.24361869,974.7006789,326.1944065,0.148329894,13.99338623,Good
Motorcycle,Diesel,1.401511163,20,25.74142327,55.54041159,1025.523406,111.3378438,1.321245722,106.8884326,Unhealthy for Sensitive Groups
Motorcycle,Petrol,5.720575364,28,29.21736976,82.66863517,1029.322097,433.4110128,1.263638231,105.7985611,Unhealthy for Sensitive Groups
Motorcycle,Petrol,4.613479877,23,32.53166176,92.89488818,977.6607483,221.6426919,1.056533543,101.8803643,Unhealthy for Sensitive Groups
Truck,Electric,4.114993775,14,32.19670807,69.85552315,982.7923076,118.5665559,0.696655624,67.68722951,Moderate
Motorcycle,Electric,4.155444328,26,8.962979003,89.53773705,1004.933853,284.395437,1.954779474,118.8742063,Unhealthy for Sensitive Groups
Motorcycle,Petrol,5.098983772,11,26.7234991,17.5216279,976.1968306,239.9182036,1.276486344,106.0416335,Unhealthy for Sensitive Groups
Motorcycle,Diesel,1.355983295,4,19.17694297,50.34070319,1010.617362,338.9708469,1.786010626,115.6812821,Unhealthy for Sensitive Groups
Car,Electric,3.424722483,6,-8.831784908,36.46050376,978.2043554,127.656891,0.681553205,66.07849358,Moderate
Bus,Hybrid,4.424873919,21,10.07990549,33.25213032,962.0875261,59.34365114,1.534914432,110.9308136,Unhealthy for Sensitive Groups
Bus,Electric,3.851466314,26,-7.356052038,21.42502995,965.4832254,264.4080097,0.111230559,10.49344896,Good
Truck,Hybrid,5.130451169,14,-5.832197228,89.39965829,975.0550013,120.7392475,1.386005827,108.1136238,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,1.175812887,6,-7.199877643,45.03692192,966.7905671,120.4015909,1.521522793,110.6774582,Unhealthy for Sensitive Groups
Bus,Electric,4.391645405,12,38.04732691,53.02540243,1047.434266,355.066313,0.612832256,58.75821857,Moderate
Motorcycle,Diesel,3.576944198,24,32.21004954,27.63106967,1015.837052,166.4469157,1.996426044,119.6621143,Unhealthy for Sensitive Groups
Bus,Hybrid,2.771636493,2,11.95522388,96.28508932,967.9258714,427.9949243,1.04669945,101.6943139,Unhealthy for Sensitive Groups
Motorcycle,Petrol,2.569429908,25,2.399873388,61.12100033,992.3903143,281.6329927,0.801831349,78.89073065,Moderate
Truck,Hybrid,4.02832969,22,-6.377458524,0.069417886,976.9129512,323.636329,0.451466318,42.59116208,Good
Motorcycle,Diesel,5.433175948,12,11.55981257,26.78924648,1018.452965,194.4076053,0.395338218,37.2960583,Good
Truck,Electric,3.380114816,25,20.01764405,99.93475916,1036.727644,150.7167163,0.492615544,46.47316453,Good
Bus,Diesel,5.088560453,2,29.85516616,97.47748238,990.0826609,121.535349,1.118677074,103.0560528,Unhealthy for Sensitive Groups
Motorcycle,Electric,2.891213186,28,-7.421950691,54.46164766,992.8837138,368.1868796,1.119457117,103.0708103,Unhealthy for Sensitive Groups
Truck,Diesel,1.332451207,1,10.89350088,56.41172701,989.8466126,360.108283,1.107927302,102.8526787,Unhealthy for Sensitive Groups
Bus,Electric,1.11982983,27,38.84287228,90.15884967,994.9224584,271.7045447,1.733081807,114.6799261,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,1.066938731,22,-3.963973229,70.85659405,953.5851681,401.5891362,0.102938871,9.711214245,Good
