Vehicle Type,Fuel Type,Engine Size,Age of Vehicle,Temperature,Humidity,Air Pressure,CO2 Emissions,NOx Emissions,PM2.5 Emissions,VOC Emissions,SO2 Emissions,Emission Level,NOx_AQI,SO2_AQI,PM2.5_AQI,AQI_Category,AQI_Category_pm,AQI_Category_SO2
Motorcycle,Hybrid,2.812660062,25,8.973962517,10.12396648,1044.168999,229.6227338,1.616784068,0.147600475,0.022589324,0.056477513,Medium,2020.980085,70.59689125,246.0007917,Hazardous,Very Unhealthy,Moderate
Bus,Hybrid,4.165555874,13,28.60631345,64.392622,983.0229974,420.8692977,1.040910722,0.095095521,0.042337345,0.097705923,High,1301.138403,122.1324038,158.492535,Hazardous,Unhealthy,Unhealthy for Sensitive Groups
Car,Electric,1.032795621,11,14.17714267,73.32971488,1015.927272,246.235646,1.712443486,0.05035749,0.012455405,0.011371916,Medium,2140.554358,14.214895,83.92915,Hazardous,Moderate,Good
Truck,Electric,1.081047662,17,9.147814441,70.46306772,1031.865012,381.4679422,1.166394588,0.199021721,0.014408228,0.072180289,High,1457.993235,90.22536125,331.7028683,Hazardous,Hazardous,Moderate
Truck,Electric,3.177598182,3,24.79373493,32.86669402,988.1969724,258.2145938,0.465537682,0.074237656,0.074684267,0.012690057,Medium,581.9221025,15.86257125,123.7294267,Hazardous,Unhealthy for Sensitive Groups,Good
Truck,Petrol,3.658035966,26,19.85073754,84.27106644,970.3867257,80.20773279,1.622105921,0.09220806,0.039456984,0.087623663,Low,2027.632401,109.5295788,153.6801,Hazardous,Unhealthy,Unhealthy for Sensitive Groups
Bus,Diesel,5.41665173,13,-6.093270811,94.68487706,1039.488695,343.7346054,0.110732624,0.109205127,0.028325402,0.027678379,High,138.41578,34.59797375,182.008545,Unhealthy for Sensitive Groups,Unhealthy,Good
Truck,Diesel,1.344235296,18,5.63501256,29.7074223,960.3281813,452.9237741,1.058214543,0.117272151,0.043133795,0.08426491,High,1322.768179,105.3311375,195.453585,Hazardous,Unhealthy,Unhealthy for Sensitive Groups
Car,Hybrid,5.077769221,28,38.93040643,26.27191873,986.4975447,283.2435415,0.47206024,0.013861952,0.098439257,0.092497446,Medium,590.0753,115.6218075,23.10325333,Hazardous,Good,Unhealthy for Sensitive Groups
Bus,Diesel,1.892246154,12,14.16676015,70.41057597,1004.057266,365.9256201,0.742257017,0.180477296,0.091218621,0.022252862,High,927.8212713,27.8160775,300.7954933,Hazardous,Hazardous,Good
Car,Diesel,2.849234972,24,11.20965349,70.82819589,1030.474967,400.4777167,0.877283891,0.177265085,0.032916646,0.018845955,High,1096.604864,23.55744375,295.4418083,Hazardous,Very Unhealthy,Good
Truck,Petrol,2.446332661,29,-2.504009936,51.04174221,1036.884493,260.3228454,1.16392506,0.03369293,0.016877993,0.085295166,Medium,1454.906325,106.6189575,56.15488333,Hazardous,Moderate,Unhealthy for Sensitive Groups
Truck,Petrol,2.880807419,22,31.95350869,92.33200036,1001.163325,162.4096511,0.773657958,0.171315988,0.039538397,0.025760689,Medium,967.0724475,32.20086125,285.5266467,Hazardous,Very Unhealthy,Good
Bus,Petrol,1.58257659,17,-3.334606125,14.63150245,1007.339675,437.0323113,1.325074975,0.039813003,0.01080395,0.014800624,High,1656.343719,18.50078,66.355005,Hazardous,Moderate,Good
Motorcycle,Diesel,3.418564387,10,-4.74581279,47.73670913,1035.38256,422.9100159,0.456172542,0.056133159,0.029957314,0.029871214,High,570.2156775,37.3390175,93.555265,Hazardous,Moderate,Good
Motorcycle,Diesel,4.968541467,27,11.95001753,3.52068715,996.7012215,436.7703918,1.600821932,0.108636333,0.066205275,0.028477373,High,2001.027415,35.59671625,181.060555,Hazardous,Unhealthy,Good
Bus,Hybrid,3.095976854,5,11.83234397,5.265594202,1005.910288,421.6021686,1.243524397,0.195592149,0.018078799,0.070716236,High,1554.405496,88.395295,325.986915,Hazardous,Hazardous,Moderate
Truck,Hybrid,3.351190595,8,39.07344933,5.368453414,951.8438818,109.9004278,0.768369642,0.10148722,0.025486397,0.052479909,Low,960.4620525,65.59988625,169.1453667,Hazardous,Unhealthy,Moderate
Truck,Hybrid,5.213591443,11,-3.623325671,49.17881731,1045.111872,236.6206625,1.110548487,0.083164172,0.048831205,0.078907978,Medium,1388.185609,98.6349725,138.6069533,Hazardous,Unhealthy for Sensitive Groups,Moderate
Motorcycle,Diesel,4.471502196,18,14.19135493,58.8964553,1006.677823,136.1916351,0.867528411,0.108511748,0.074354602,0.031227318,Low,1084.410514,39.0341475,180.8529133,Hazardous,Unhealthy,Good
Motorcycle,Electric,3.350362924,13,0.062265605,0.348749651,1022.757431,119.8361375,1.762329836,0.054264983,0.057466909,0.054178067,Low,2202.912295,67.72258375,90.44163833,Hazardous,Moderate,Moderate
Truck,Petrol,2.140017371,14,25.08819459,63.2546404,974.7912972,401.6745466,1.138064877,0.187056492,0.075987276,0.019495631,High,1422.581096,24.36953875,311.76082,Hazardous,Hazardous,Good
Motorcycle,Petrol,5.401619084,10,9.584343853,48.97007521,1015.658845,266.6033979,1.59836795,0.187692235,0.018328377,0.052491528,Medium,1997.959938,65.61441,312.8203917,Hazardous,Hazardous,Moderate
Bus,Electric,3.800506089,5,22.42339447,22.38018861,996.0025689,90.81544476,1.61037189,0.138471754,0.024518308,0.054946158,Low,2012.964863,68.6826975,230.7862567,Hazardous,Very Unhealthy,Moderate
Bus,Petrol,1.949967573,13,6.920559181,1.510012208,961.247014,232.7394052,1.494503981,0.039400098,0.090141936,0.092035437,Medium,1868.129976,115.0442963,65.66683,Hazardous,Moderate,Unhealthy for Sensitive Groups
Car,Hybrid,2.199422714,2,18.22729933,15.61031998,1033.016621,496.9849443,1.526523876,0.102264936,0.096370764,0.095384147,High,1908.154845,119.2301838,170.44156,Hazardous,Unhealthy,Unhealthy for Sensitive Groups
Car,Petrol,4.976292062,18,13.45684876,60.03322356,1033.933873,145.5752016,0.526591368,0.082597727,0.083860376,0.088776849,Low,658.23921,110.9710613,137.6628783,Hazardous,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
Truck,Diesel,1.029556923,19,8.718248874,65.88402037,956.3713256,228.7235506,1.754982891,0.199211319,0.07481368,0.093019251,Medium,2193.728614,116.2740638,332.018865,Hazardous,Hazardous,Unhealthy for Sensitive Groups
Car,Electric,5.958879373,24,16.87623963,64.70612019,989.0605239,317.5297225,1.444833864,0.019900162,0.014647887,0.014189241,High,1806.04233,17.73655125,33.16693667,Hazardous,Good,Good
Motorcycle,Petrol,1.477828735,10,9.189933852,15.31623201,978.1442589,139.8147997,0.202522197,0.059074079,0.099872758,0.08441159,Low,253.1527463,105.5144875,98.45679833,Very Unhealthy,Moderate,Unhealthy for Sensitive Groups
Truck,Hybrid,4.939556332,28,30.30093889,91.1214314,1001.63693,485.4919717,1.330533236,0.10342359,0.028974604,0.01599302,High,1663.166545,19.991275,172.37265,Hazardous,Unhealthy,Good
Motorcycle,Diesel,2.852831647,23,14.76188001,41.09520736,998.8796047,335.7061766,1.015834975,0.166767551,0.047049691,0.06146632,High,1269.793719,76.8329,277.9459183,Hazardous,Very Unhealthy,Moderate
Bus,Electric,3.359524153,16,35.15636332,76.80074219,1015.642743,153.2339912,0.370565105,0.148520526,0.06658061,0.017673716,Medium,463.2063813,22.092145,247.53421,Hazardous,Very Unhealthy,Good
Motorcycle,Electric,5.379383003,28,1.140212036,16.64809397,974.7487661,250.9714703,0.99887446,0.191671815,0.058828533,0.081187549,Medium,1248.593075,101.4844363,319.453025,Hazardous,Hazardous,Unhealthy for Sensitive Groups
Motorcycle,Petrol,2.947138186,27,-4.393806011,47.05687124,972.1699433,212.4044685,1.852448288,0.050009138,0.09918033,0.010204643,Medium,2315.56036,12.75580375,83.34856333,Hazardous,Moderate,Good
Car,Diesel,3.594967519,26,9.048367975,52.15211774,1022.332663,105.0398409,1.764451887,0.029565252,0.06335048,0.04454853,Low,2205.564859,55.6856625,49.27542,Hazardous,Good,Moderate
Motorcycle,Petrol,1.056358245,16,-0.817021931,77.03552508,1047.62052,178.0716618,0.264095807,0.122090816,0.029959762,0.057656763,Medium,330.1197588,72.07095375,203.4846933,Hazardous,Very Unhealthy,Moderate
Bus,Electric,0.812206864,22,9.655969655,62.1518935,1044.634442,299.1730887,0.936979001,0.092190287,0.060712882,0.034382052,Medium,1171.223751,42.977565,153.6504783,Hazardous,Unhealthy,Good
Bus,Hybrid,2.07295934,2,0.370547219,39.93024891,1029.198621,89.64915815,1.068131161,0.073042098,0.039281714,0.055471486,Low,1335.163951,69.3393575,121.73683,Hazardous,Unhealthy for Sensitive Groups,Moderate
Car,Electric,4.339032083,13,33.41081545,28.25146491,956.7468063,71.73516436,1.413045964,0.157311299,0.069894866,0.088857264,Low,1766.307455,111.07158,262.1854983,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Motorcycle,Electric,1.430577445,26,18.39522649,97.29567508,973.777399,293.5998328,1.556529905,0.114282031,0.013537742,0.064901394,Medium,1945.662381,81.1267425,190.4700517,Hazardous,Unhealthy,Moderate
Truck,Diesel,1.391562186,6,14.87946325,28.45299934,1018.96274,245.3309102,1.674130796,0.071113035,0.034877465,0.059776839,Medium,2092.663495,74.72104875,118.521725,Hazardous,Unhealthy for Sensitive Groups,Moderate
Truck,Diesel,2.936995162,24,29.3872547,12.94739204,979.5772632,134.7148962,1.23310635,0.112180751,0.05935094,0.098283173,Low,1541.382938,122.8539663,186.9679183,Hazardous,Unhealthy,Unhealthy for Sensitive Groups
Bus,Diesel,4.168752601,18,-3.481649341,30.04166907,989.3623296,370.7372876,1.776216597,0.18718981,0.07991127,0.045100032,High,2220.270746,56.37504,311.9830167,Hazardous,Hazardous,Moderate
Motorcycle,Hybrid,4.50277436,2,32.85073603,32.69363996,1045.368337,89.54451549,1.157363436,0.059769557,0.085009482,0.089375835,Low,1446.704295,111.7197938,99.61592833,Hazardous,Moderate,Unhealthy for Sensitive Groups
Truck,Diesel,1.727943505,1,14.16520291,12.7859509,958.6307268,171.6791494,0.143871979,0.095876739,0.092300639,0.068207679,Medium,179.8399738,85.25959875,159.794565,Unhealthy,Unhealthy,Moderate
Motorcycle,Diesel,1.213858366,25,-3.178338524,70.81451024,1036.124537,95.58223994,0.971393047,0.064679524,0.0440457,0.07976597,Low,1214.241309,99.7074625,107.7992067,Hazardous,Unhealthy for Sensitive Groups,Moderate
Bus,Diesel,5.690064577,16,30.97057331,61.91650142,955.0298133,377.4233273,0.406230055,0.119341654,0.062856352,0.038081967,High,507.7875688,47.60245875,198.9027567,Hazardous,Unhealthy,Good
Bus,Petrol,2.155465189,8,13.03876052,31.66154775,983.7942407,334.7243681,1.19077574,0.181369092,0.062729299,0.064958182,High,1488.469675,81.1977275,302.28182,Hazardous,Hazardous,Moderate
Truck,Hybrid,5.237401788,21,20.23002712,99.3000094,1005.540132,134.8044813,1.393493456,0.133983186,0.090948786,0.086363307,Low,1741.86682,107.9541338,223.30531,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Truck,Diesel,5.290155542,5,34.68044429,65.50110732,985.6384209,300.8156986,1.393954992,0.046940158,0.086159721,0.066306285,High,1742.44374,82.88285625,78.23359667,Hazardous,Moderate,Moderate
Truck,Diesel,4.817117477,23,34.53458161,70.31853867,1045.715703,363.4125367,1.031827086,0.034541982,0.048207005,0.070838084,High,1289.783858,88.547605,57.56997,Hazardous,Moderate,Moderate
Motorcycle,Petrol,1.677934755,26,34.64094458,55.71826501,1000.437508,65.37623783,1.462115216,0.016670413,0.063551468,0.055994818,Low,1827.64402,69.9935225,27.78402167,Hazardous,Good,Moderate
Car,Electric,5.073367588,20,10.84587296,55.15747406,1023.383902,348.4496301,0.317235323,0.169724614,0.092413938,0.021436285,High,396.5441538,26.79535625,282.8743567,Hazardous,Very Unhealthy,Good
Car,Electric,4.800102908,8,27.48029409,2.002226658,1020.206531,190.1852432,1.900733104,0.09960212,0.099984198,0.077445983,Medium,2375.91638,96.80747875,166.0035333,Hazardous,Unhealthy,Moderate
Bus,Electric,3.902959549,26,1.663542987,77.0906277,1033.509234,110.8604961,1.702092637,0.090321165,0.076465297,0.072538471,Low,2127.615796,90.67308875,150.535275,Hazardous,Unhealthy,Moderate
Car,Electric,2.553450583,4,31.55884943,91.07407592,1036.391412,419.5194366,1.724565297,0.060179967,0.01616829,0.054634378,High,2155.706621,68.2929725,100.299945,Hazardous,Unhealthy for Sensitive Groups,Moderate
Car,Hybrid,2.165044742,1,7.08611532,12.22639777,996.6316992,322.7589266,0.162787237,0.091717081,0.090265924,0.046285127,High,203.4840463,57.85640875,152.8618017,Very Unhealthy,Unhealthy,Moderate
Motorcycle,Diesel,1.433823903,21,13.1956231,79.56304788,1036.300276,295.9398281,0.535754333,0.076958432,0.053009421,0.0700196,Medium,669.6929163,87.5245,128.2640533,Hazardous,Unhealthy for Sensitive Groups,Moderate
Car,Diesel,3.450736748,14,34.56958241,53.43070079,1015.344982,426.4083012,0.288613449,0.151309516,0.041557259,0.073009405,High,360.7668113,91.26175625,252.1825267,Hazardous,Very Unhealthy,Moderate
Truck,Petrol,3.843356553,8,30.28699758,28.53091615,1018.606099,169.3003405,1.744259563,0.14431792,0.036111467,0.044445799,Medium,2180.324454,55.55724875,240.5298667,Hazardous,Very Unhealthy,Moderate
Truck,Electric,2.668562751,18,37.62556026,92.08840677,967.3236599,56.35716512,1.524818166,0.094744635,0.082332393,0.037602777,Low,1906.022708,47.00347125,157.907725,Hazardous,Unhealthy,Good
Car,Diesel,3.271867152,9,8.173649491,1.737090207,974.5099458,476.9272497,0.282713151,0.134215471,0.090846375,0.097290425,High,353.3914388,121.6130313,223.6924517,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Truck,Hybrid,2.690275178,3,-2.445736517,27.40585583,1018.766468,168.2452019,0.863954184,0.121974351,0.071717354,0.097842672,Medium,1079.94273,122.30334,203.290585,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Motorcycle,Petrol,4.133231498,9,35.52052115,88.62498305,976.5633647,335.0066814,1.072632985,0.131797178,0.015362305,0.04366732,High,1340.791231,54.58415,219.6619633,Hazardous,Very Unhealthy,Moderate
Truck,Hybrid,5.486547881,26,14.65771936,48.10144937,999.0039997,489.6645128,1.458742998,0.154279335,0.098814736,0.096472801,High,1823.428748,120.5910013,257.132225,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Car,Diesel,1.652385363,7,34.47003955,59.89218045,998.9965302,155.1299765,0.657492626,0.027469714,0.060198465,0.062621814,Medium,821.8657825,78.2772675,45.78285667,Hazardous,Good,Moderate
Bus,Diesel,2.783325811,21,26.60367964,74.97679945,973.4036708,496.725371,0.651828807,0.168055033,0.08447087,0.011266056,High,814.7860088,14.08257,280.0917217,Hazardous,Very Unhealthy,Good
Truck,Hybrid,1.532516741,12,33.74014528,14.79736162,1006.649406,292.3953968,1.110125327,0.063710021,0.074903429,0.019973646,Medium,1387.656659,24.9670575,106.1833683,Hazardous,Unhealthy for Sensitive Groups,Good
Car,Electric,4.049707606,6,22.73614679,21.51751039,1006.375608,481.5359174,1.098585454,0.082511014,0.040175685,0.029817872,High,1373.231818,37.27234,137.5183567,Hazardous,Unhealthy for Sensitive Groups,Good
Motorcycle,Hybrid,4.590126649,6,30.61860069,99.86288529,962.9015953,88.71777137,0.313092803,0.062544754,0.092608368,0.083251962,Low,391.3660038,104.0649525,104.2412567,Hazardous,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,5.64594621,3,-3.983200058,23.74527063,988.111479,288.960678,1.454092611,0.167096456,0.037433922,0.076008612,Medium,1817.615764,95.010765,278.4940933,Hazardous,Very Unhealthy,Moderate
Truck,Diesel,2.250134017,14,38.41473446,53.92025064,986.5826279,474.9645158,0.439156118,0.175256565,0.098177652,0.084331434,High,548.9451475,105.4142925,292.094275,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Motorcycle,Diesel,5.741098271,11,-0.951038868,29.87072699,1006.208861,119.9879986,1.714714965,0.036689419,0.098558697,0.056808743,Low,2143.393706,71.01092875,61.14903167,Hazardous,Moderate,Moderate
Truck,Electric,1.128965893,15,-8.774861605,85.14196632,1024.933122,173.8431144,1.5690737,0.109181916,0.013886472,0.060559605,Medium,1961.342125,75.69950625,181.96986,Hazardous,Unhealthy,Moderate
Motorcycle,Hybrid,3.935672089,5,16.54036875,96.17558287,951.8233065,145.6133492,1.963722884,0.082538669,0.021633418,0.014084859,Low,2454.653605,17.60607375,137.5644483,Hazardous,Unhealthy for Sensitive Groups,Good
Truck,Electric,1.097090141,27,25.59561314,14.1292414,963.2561239,484.450687,0.425049779,0.044580454,0.031097092,0.029238306,High,531.3122238,36.5478825,74.30075667,Hazardous,Moderate,Good
Motorcycle,Diesel,5.447625776,8,25.82092171,60.05734624,980.1994926,168.5897562,1.894557957,0.115759661,0.043234401,0.051446899,Medium,2368.197446,64.30862375,192.9327683,Hazardous,Unhealthy,Moderate
Motorcycle,Hybrid,3.555007097,2,6.961642258,81.1576533,1031.041324,104.4300289,1.492080734,0.079463371,0.068809818,0.081896592,Low,1865.100918,102.37074,132.4389517,Hazardous,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
Bus,Electric,4.280611424,7,27.69159182,82.3027863,998.0517758,408.5627277,1.774330511,0.145961516,0.042861895,0.06812212,High,2217.913139,85.15265,243.2691933,Hazardous,Very Unhealthy,Moderate
Car,Hybrid,5.124184415,6,32.12800272,44.04476858,1001.088659,281.0769909,0.165102526,0.168888052,0.09435918,0.065915592,Medium,206.3781575,82.39449,281.4800867,Very Unhealthy,Very Unhealthy,Moderate
Bus,Diesel,1.581615237,3,20.50058712,22.53763418,990.9208326,315.4534057,0.709741949,0.01257101,0.052850169,0.090419837,High,887.1774363,113.0247963,20.95168333,Hazardous,Good,Unhealthy for Sensitive Groups
Truck,Hybrid,1.000676122,25,9.299600361,38.71399261,991.5144726,323.0664177,0.155993379,0.1140618,0.060160283,0.064159662,High,194.9917238,80.1995775,190.103,Unhealthy,Unhealthy,Moderate
Bus,Electric,5.370181959,12,20.67872921,75.1152709,1047.755692,325.8525437,0.445665341,0.120362322,0.066367327,0.034654387,High,557.0816763,43.31798375,200.60387,Hazardous,Very Unhealthy,Good
Car,Diesel,2.437652783,18,33.11152002,99.37778923,1039.864085,254.4201252,1.780108999,0.070438504,0.048289279,0.053839116,Medium,2225.136249,67.298895,117.3975067,Hazardous,Unhealthy for Sensitive Groups,Moderate
Car,Hybrid,1.470690321,29,35.02358804,55.42892079,1022.586735,489.003988,0.880582939,0.162526149,0.067116026,0.074301451,High,1100.728674,92.87681375,270.876915,Hazardous,Very Unhealthy,Moderate
Truck,Petrol,3.235998433,6,-8.424168644,19.51244086,982.4083234,128.3489486,1.375855336,0.182819114,0.018064537,0.08483101,Low,1719.81917,106.0387625,304.6985233,Hazardous,Hazardous,Unhealthy for Sensitive Groups
Bus,Electric,3.911191594,9,-3.880072081,4.193476677,1001.368704,481.0370753,1.019438885,0.15520138,0.055186233,0.057793431,High,1274.298606,72.24178875,258.6689667,Hazardous,Very Unhealthy,Moderate
Motorcycle,Petrol,0.961047138,24,-9.774297604,94.36898399,1018.941289,181.5818595,0.999898292,0.1102038,0.039719749,0.082900327,Medium,1249.872865,103.6254088,183.673,Hazardous,Unhealthy,Unhealthy for Sensitive Groups
Car,Diesel,2.229457423,11,14.62210912,48.30332023,989.4575298,135.4632605,1.334608841,0.012128352,0.028184269,0.099065123,Low,1668.261051,123.8314038,20.21392,Hazardous,Good,Unhealthy for Sensitive Groups
Truck,Diesel,0.970559346,25,11.81954637,71.65926685,1002.447298,331.579661,0.926083624,0.090156409,0.013397076,0.015579689,High,1157.60453,19.47461125,150.2606817,Hazardous,Unhealthy,Good
Bus,Electric,2.985744024,2,17.29008309,66.01810351,964.5710888,451.3323265,0.139347199,0.141815724,0.080281182,0.075752687,High,174.1839988,94.69085875,236.35954,Unhealthy,Very Unhealthy,Moderate
Bus,Electric,5.454520151,25,24.1823366,89.08712842,959.3576644,213.3149102,1.620978538,0.040286884,0.020923579,0.093440183,Medium,2026.223173,116.8002288,67.14480667,Hazardous,Moderate,Unhealthy for Sensitive Groups
Bus,Hybrid,5.90979254,24,8.289187097,26.60905725,966.7309743,83.94118542,0.61956156,0.157402842,0.025387299,0.055018771,Low,774.45195,68.77346375,262.33807,Hazardous,Very Unhealthy,Moderate
Motorcycle,Petrol,4.112647278,28,0.428863438,44.17200933,1025.565714,291.4402928,1.37565169,0.12657094,0.025134479,0.044284221,Medium,1719.564613,55.35527625,210.9515667,Hazardous,Very Unhealthy,Moderate
Car,Hybrid,1.640516008,23,9.741018919,91.3620832,968.9962025,493.3250329,1.350511047,0.073008973,0.098238505,0.059645841,High,1688.138809,74.55730125,121.6816217,Hazardous,Unhealthy for Sensitive Groups,Moderate
Bus,Petrol,5.510416828,11,-9.549449966,58.55761918,1042.472168,225.3025995,0.374763031,0.17121883,0.032804441,0.091700627,Medium,468.4537888,114.6257838,285.3647167,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Truck,Electric,3.484488681,18,31.47233384,7.13616364,986.854885,58.977589,0.412802669,0.132192106,0.026764845,0.086676459,Low,516.0033363,108.3455738,220.3201767,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Motorcycle,Electric,1.599496423,14,9.186314987,19.44841765,966.9032809,275.3943332,0.95082809,0.06765863,0.097231302,0.06401619,Medium,1188.535113,80.0202375,112.7643833,Hazardous,Unhealthy for Sensitive Groups,Moderate
Truck,Electric,5.592978681,7,21.13941712,23.7215017,1032.524413,222.6843445,0.749392138,0.047486014,0.066449056,0.093861793,Medium,936.7401725,117.3272413,79.14335667,Hazardous,Moderate,Unhealthy for Sensitive Groups
Car,Diesel,4.738839064,11,6.236281125,99.37854933,995.6646841,80.00876854,0.619449289,0.039816451,0.071423576,0.075200626,Low,774.3116113,94.0007825,66.36075167,Hazardous,Moderate,Moderate
Car,Petrol,4.604867418,19,20.74061944,22.41389901,988.8459841,443.6721473,0.687611946,0.197475567,0.083342512,0.04384825,High,859.5149325,54.8103125,329.125945,Hazardous,Hazardous,Moderate
Bus,Diesel,4.48773966,5,17.02176968,86.96840716,982.9453176,328.4440246,0.583444916,0.175099828,0.059163163,0.031421903,High,729.306145,39.27737875,291.8330467,Hazardous,Very Unhealthy,Good
Motorcycle,Electric,1.84176707,27,0.427966494,7.809564995,983.051247,119.3941269,0.31041234,0.140748537,0.058851839,0.066795502,Low,388.015425,83.4943775,234.580895,Hazardous,Very Unhealthy,Moderate
Car,Diesel,1.897234797,9,21.26620124,18.17206934,1016.344101,466.6781088,0.26693793,0.099410431,0.09984769,0.078563287,High,333.6724125,98.20410875,165.6840517,Hazardous,Unhealthy,Moderate
Truck,Hybrid,4.379123592,1,-4.518879032,87.20552117,1004.064814,309.3096231,1.77205766,0.171144441,0.072091118,0.069892249,High,2215.072075,87.36531125,285.240735,Hazardous,Very Unhealthy,Moderate
Truck,Hybrid,1.942558301,23,14.05429234,89.89364767,996.7641624,360.1381539,1.648259953,0.143608367,0.074036347,0.065306833,High,2060.324941,81.63354125,239.3472783,Hazardous,Very Unhealthy,Moderate
Car,Petrol,3.081092823,12,25.99390295,17.6196252,994.7041496,312.5371137,1.039126418,0.115876669,0.01793461,0.018108326,High,1298.908023,22.6354075,193.1277817,Hazardous,Unhealthy,Good
Bus,Electric,4.866409493,24,17.45313609,22.98521842,964.2001056,490.2588426,0.70762688,0.158177154,0.02028594,0.063800782,High,884.5336,79.7509775,263.62859,Hazardous,Very Unhealthy,Moderate
Motorcycle,Hybrid,4.876553094,6,27.31355337,53.05673313,1032.787714,450.7862399,1.404746822,0.032654845,0.05569261,0.010950496,High,1755.933528,13.68812,54.42474167,Hazardous,Moderate,Good
Motorcycle,Electric,3.156961217,7,3.658129385,5.26829521,1042.684775,57.43374568,0.307378853,0.176137653,0.075584428,0.013624993,Low,384.2235663,17.03124125,293.562755,Hazardous,Very Unhealthy,Good
Bus,Petrol,4.919387679,22,-7.5590735,94.52841675,1030.220632,56.56631716,0.292982949,0.034292507,0.077847448,0.032611303,Low,366.2286863,40.76412875,57.15417833,Hazardous,Moderate,Good
Bus,Petrol,5.16083334,15,-7.201481118,36.20767251,995.1267032,269.681368,0.368161418,0.181819702,0.080513137,0.021117698,Medium,460.2017725,26.3971225,303.0328367,Hazardous,Hazardous,Good
Motorcycle,Diesel,4.204833907,10,3.436274266,48.92879658,1047.21936,191.3278289,1.414950519,0.051767871,0.074153215,0.03055761,Medium,1768.688149,38.1970125,86.279785,Hazardous,Moderate,Good
Truck,Electric,1.987814432,25,10.38335461,10.50483551,1011.864439,292.4929485,1.660940791,0.083777102,0.020553118,0.097300486,Medium,2076.175989,121.6256075,139.6285033,Hazardous,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
Bus,Hybrid,2.224861258,3,16.87526027,3.254463454,1027.408285,202.2586703,1.118930337,0.154428134,0.085052633,0.094054443,Medium,1398.662921,117.5680538,257.3802233,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Car,Petrol,2.437174008,16,27.88306474,46.78169065,1024.122333,445.1920837,0.420447532,0.031594116,0.079007149,0.016473068,High,525.559415,20.591335,52.65686,Hazardous,Moderate,Good
Motorcycle,Electric,1.40738136,15,31.98047417,12.16673701,1020.781336,126.4087124,0.739915481,0.19519747,0.043610954,0.017587705,Low,924.8943513,21.98463125,325.3291167,Hazardous,Hazardous,Good
Bus,Hybrid,2.220430026,18,24.68404869,63.03186882,1014.198643,75.77496747,1.663566618,0.152332212,0.04678146,0.062344983,Low,2079.458273,77.93122875,253.88702,Hazardous,Very Unhealthy,Moderate
Motorcycle,Diesel,1.889499966,22,13.16044774,79.44813033,971.161207,204.3131876,1.073925898,0.05949735,0.059820865,0.095075569,Medium,1342.407373,118.8444613,99.16225,Hazardous,Moderate,Unhealthy for Sensitive Groups
Bus,Petrol,3.167709499,26,3.224350794,3.167113172,979.4453728,112.6131298,0.957136453,0.17864483,0.099355075,0.078561615,Low,1196.420566,98.20201875,297.7413833,Hazardous,Very Unhealthy,Moderate
Truck,Petrol,5.523875249,10,11.39011624,61.22225024,1038.67175,316.1835273,1.352251684,0.017875566,0.076978577,0.071964885,High,1690.314605,89.95610625,29.79261,Hazardous,Good,Moderate
Truck,Electric,1.343297647,6,3.669807596,81.56267507,967.9959628,262.6215807,0.773985281,0.012066694,0.085400217,0.04629494,Medium,967.4816013,57.868675,20.11115667,Hazardous,Good,Moderate
Bus,Electric,4.545393205,26,21.22313069,43.94279795,965.1961661,368.5838305,0.108185187,0.071498822,0.028509371,0.073430843,High,135.2314838,91.78855375,119.1647033,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,Moderate
Car,Petrol,4.373871623,12,30.91034302,95.97046638,978.4160767,82.75715636,1.887457749,0.02929223,0.055518496,0.064247606,Low,2359.322186,80.3095075,48.82038333,Hazardous,Good,Moderate
Motorcycle,Hybrid,1.297921833,18,15.90943718,11.11949067,986.24931,389.4746526,1.450110806,0.165785633,0.06063887,0.08123744,High,1812.638508,101.5468,276.3093883,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Bus,Petrol,5.597376506,16,-7.708026267,32.29844635,1005.312954,174.4545715,1.920256912,0.083057914,0.013981321,0.092753801,Medium,2400.32114,115.9422513,138.4298567,Hazardous,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
Car,Electric,3.756055451,25,36.9874314,23.00750339,1010.553806,352.1450136,1.715073152,0.127724014,0.020034943,0.076463905,High,2143.84144,95.57988125,212.8733567,Hazardous,Very Unhealthy,Moderate
